,Pathway_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325
hsa00920,Sulfur metabolism - Homo sapiens (human),C02084,C00263,C20870,C00320,C00155,C08276,C00054,C00087,C17267,C00979,C00053,C00059,C01118,C00245,C11143,C04022,C00409,C03920,C00224,C00033,C11142,C01861,C20955,C19692,C00580,C11145,C00065,C00084,C00283,C00042,C00094,C15521,C00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00970,Aminoacyl-tRNA biosynthesis - Homo sapiens (human),C00123,C03125,C00188,C00183,C16138,C06482,C02553,C00886,C01931,C00082,C02987,C03127,C00079,C06113,C06112,C02702,C02988,C00078,C00148,C00037,C00025,C00152,C17022,C00047,C17027,C00234,C00407,C02282,C02412,C02554,C03512,C00041,C02984,C02163,C03511,C02430,C02839,C00101,C06481,C00065,C02047,C00064,C00073,C03402,C00049,C00062,C01005,C03294,C00097,C02992,C00135,C16638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00980,Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human),C11036,C14858,C19604,C06899,C14799,C14877,C14854,C06790,C14841,C14804,C19588,C19586,C14853,C19559,C19590,C14876,C19566,C14839,C14786,C14556,C14867,C14785,C16453,C02617,C19577,C14844,C19595,C19605,C19578,C14845,C14802,C14788,C19568,C14857,C19562,C14453,C14039,C06205,C14865,C14873,C11713,C19580,C14866,C14871,C14803,C14849,C19603,C14852,C14806,C14797,C19592,C14800,C14801,C14860,C14870,C14874,C14861,C11148,C14783,C14791,C14040,C16756,C19567,C14864,C14850,C11150,C19591,C14793,C14868,C06755,C14859,C11088,C07490,C14872,C14848,C11714,C19563,C14856,C14863,C14843,C14842,C00829,C14787,C14855,C03012,C14840,C14784,C14792,C19574,C19490,C19488,C14805,C11149,C19589,C19602,C14875,C19607,C00745,C14869,C19579,C19569,C14796,C14851,C19582,C19565,C14862,C07535,C19561,C19489,C14798,C14847,C06800,C19581,C19594,C14790,C19585,C11278,C14789,C19606,C19564,C14846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00982,Drug metabolism - cytochrome P450 - Homo sapiens (human),C11004,C16578,C11583,C16606,C16592,C16586,D08233,C16549,C16661,C16609,C16608,C16582,C16658,D00533,D04716,C16576,D00358,C07647,D00343,C16557,C16591,C16548,C16546,C16612,C07644,C16550,D00536,C16652,D07704,C16659,D08195,C16547,C16603,C16544,C16558,C16605,C16648,C16556,C16553,C11785,D00399,C06754,C01471,C07493,C16649,C07645,C16551,D07760,C16651,C16662,D00195,C16607,C16554,D08559,C16545,C16655,C16572,C16643,C16595,C16569,C16654,C16555,C16577,C16604,C16559,C16552,C16610,C16657,C16570,C16656,C07496,C16584,C16561,C16571,C16653,C16601,C07646,C16587,C16602,C16560,C16660,C16596,C05011,C07495,C16650,C07643,D00252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa00983,Drug metabolism - other enzymes - Homo sapiens (human),C16621,C16614,D04197,D04931,C16623,D00346,C05361,C00003,C16633,C06108,C16625,C02320,C21760,C16624,C04646,C16543,C16542,D00238,C16618,C11173,D01309,D08086,C16619,C16613,C00006,C07446,C21750,C16632,C16615,C16634,D08603,C16631,C21754,C16622,C04242,C16620,D01244,C07447,C16635,D00584,C21751,C21749,C21748,C16630,D01223,C21759,C16617,C07585,D01784,C21758,C11376,C16616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01040,Biosynthesis of unsaturated fatty acids - Homo sapiens (human),C16162,C16525,C16513,C16180,C01530,C00712,C06429,C01595,C00249,C16163,C02050,C21937,C16529,C16532,C02041,C03035,C03242,C06426,C16167,C21941,C16166,C21934,C16526,C21951,C00154,C21943,C16531,C21981,C16165,C21935,C17279,C16171,C16528,C06427,C08316,C21961,C03595,C16533,C21959,C21949,C21947,C16169,C21953,C16527,C16179,C21963,C06428,C16173,C21965,C08323,C21072,C00412,C16645,C16170,C21932,C21945,C06425,C21967,C21939,C00510,C16172,C16522,C00219,C16164,C08320,C16530,C08281,C02249,C16168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01100,Metabolic pathways - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01200,Carbon metabolism - Homo sapiens (human),C00989,C03618,C00345,C18323,C00440,C00279,C00988,C00566,C00037,C05382,C00311,C00631,C00011,C00543,C00058,C00101,C01001,C00231,C00332,C01182,C04488,C00085,C00149,C03576,C00257,C00218,C01011,C04442,C00236,C00488,C00222,C00668,C00122,C00025,C03920,C00234,C01732,C01217,C00036,C06027,C00049,C00074,C03561,C04348,C00877,C00091,C00683,C00232,C18026,C00227,C01438,C00168,C00565,C00160,C00169,C18324,C00894,C00048,C05668,C01274,C00184,C00033,C01236,C00083,C00158,C06019,C00445,C06028,C00197,C00132,C04330,C00237,C00042,C00204,C00136,C03232,C01013,C00119,C00097,C01144,C04628,C04832,C00258,C00267,C00026,C00022,C00577,C00118,C00014,C00979,C00143,C00024,C00100,C00199,C00111,C00198,C04377,C00117,C00067,C00041,C00447,C00065,C00283,C01213,C11062,C01005,C20238,C00354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01210,2-Oxocarboxylic acid metabolism - Homo sapiens (human),C00233,C17228,C20951,C08417,C08412,C00082,C16600,C00079,C17210,C00624,C04350,C05837,C17252,C00078,C08418,C00417,C00047,C20949,C02631,C17237,C17235,C00311,C02504,C20582,C02153,C17225,C19886,C16518,C17256,C00073,C00322,C04133,C17216,C01180,C17232,C17242,C17238,C04181,C16589,C17211,C16588,C17245,C20327,C17212,C02226,C01251,C20654,C08409,C17221,C17255,C17223,C06007,C00166,C16583,C17213,C00025,C00956,C17241,C17250,C00407,C17231,C06006,C00141,C02937,C17215,C08407,C17214,C19889,C19491,C00036,C00049,C08401,C05533,C20948,C01250,C00183,C01179,C06010,C17224,C17226,C17233,C00437,C00671,C17219,C00077,C17251,C17230,C16597,C04236,C17240,C17227,C03719,C00158,C17217,C19887,C17222,C19714,C17236,C08426,C05379,C17243,C17249,C03082,C16517,C17254,C17246,C00123,C01069,C17220,C00109,C14463,C17218,C17253,C00026,C00022,C17229,C06032,C04272,C02612,C03283,C00441,C03219,C20653,C04411,C19888,C17244,C16598,C17248,C05662,C16516,C17239,C20950,C20581,C04002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01212,Fatty acid metabolism - Homo sapiens (human),C05223,C02050,C05258,C03035,C05261,C16166,C16221,C21934,C05746,C03221,C21935,C17279,C16528,C05276,C21961,C05260,C16169,C05756,C21953,C04633,C16179,C05269,C21965,C00332,C00412,C05751,C05763,C05749,C05274,C16217,C04688,C05265,C16163,C05757,C16218,C02041,C05753,C00229,C21951,C16165,C05745,C03595,C16387,C05272,C02593,C21967,C16376,C05755,C16375,C05747,C05761,C02249,C21959,C00877,C01944,C05760,C16529,C03939,C05259,C01832,C16167,C00154,C16531,C04620,C05266,C16219,C05762,C21949,C00083,C21963,C05759,C05263,C04246,C16220,C00383,C04618,C05271,C16388,C21932,C21939,C00136,C05270,C02990,C05758,C05273,C16162,C01144,C05764,C16180,C21937,C01209,C00249,C16532,C16389,C05267,C05275,C05754,C00024,C16171,C05264,C05750,C05262,C16216,C16374,C16173,C04619,C16645,C16170,C05752,C05744,C00510,C16172,C05748,C05268,C16164,C16530,C16168,C21941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01230,Biosynthesis of amino acids - Homo sapiens (human),C00233,C00188,C00263,C20951,C01269,C00666,C02291,C00082,C00079,C04302,C00624,C01102,C00279,C04691,C00078,C03175,C05345,C00037,C00047,C20949,C05382,C00311,C15532,C00631,C02504,C00011,C00449,C19886,C00327,C00231,C03406,C00073,C04666,C00322,C04133,C00019,C00251,C00135,C00826,C01251,C00236,C06007,C00166,C00025,C00956,C00407,C06006,C00141,C00680,C00108,C01100,C02739,C05378,C04916,C19889,C00493,C00036,C00049,C00074,C00062,C20948,C01250,C00183,C05824,C01179,C01302,C06010,C00155,C00671,C00437,C00254,C00077,C00169,C02637,C03287,C00148,C01118,C01165,C00021,C03506,C00158,C06019,C19887,C04421,C04462,C00197,C03082,C03232,C00119,C00097,C03539,C00123,C03912,C00109,C00944,C00026,C03871,C02741,C00022,C06032,C04272,C00118,C00014,C02612,C00979,C04390,C03283,C04076,C00441,C00199,C05539,C00152,C00111,C00117,C04411,C00041,C00860,C00065,C19888,C20258,C05662,C00064,C04896,C01267,C20950,C01005,C03972,C04002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01240,Biosynthesis of cofactors - Homo sapiens (human),C20246,C15972,C00051,C17017,C01079,C20377,C00341,C00279,C05345,C05847,C00037,C04732,C00544,C11536,C00019,C21971,C05777,C19847,C16244,C20264,C05775,C04332,C01134,C05528,C20772,C01037,C14151,C20247,C00415,C20954,C20784,C02094,C01909,C17551,C00015,C01185,C00750,C01217,C00120,C00127,C03373,C06055,C00036,C00074,C06054,C03684,C00183,C21069,C00376,C16519,C05432,C04556,C01051,C04409,C19859,C01847,C16597,C00063,C00438,C03541,C00083,C00021,C11537,C00445,C05773,C00275,C00800,C04454,C15809,C00636,C15810,C00876,C11542,C00026,C00022,C00118,C19858,C00199,C03794,C03227,C20378,C11355,C16598,C00333,C05662,C00931,C04778,C20374,C15547,C06506,C18237,C11638,C20373,C05819,C00153,C00853,C00328,C00966,C00078,C00311,C00130,C17018,C00101,C00322,C00072,C19845,C19156,C03393,C21511,C00096,C00075,C15814,C17559,C00112,C19155,C00156,C16999,C00337,C00295,C04037,C01300,C05772,C13309,C04294,C00493,C03114,C21068,C00314,C01115,C15813,C00522,C05924,C01063,C00169,C17570,C02637,C06399,C00158,C03741,C02280,C00008,C18802,C00197,C04807,C01268,C05807,C15926,C02059,C06510,C06504,C02953,C00143,C00024,C01040,C06408,C06319,C00018,C04145,C06508,C17552,C05848,C11540,C00064,C11543,C00473,C15812,C02463,C21310,C00390,C16600,C15930,C02700,C02972,C20926,C00593,C01279,C15973,C05770,C00251,C16589,C03576,C20376,C00255,C00399,C16588,C03313,C00099,C05665,C01251,C03033,C03722,C00668,C20265,C16583,C00234,C00141,C00194,C18911,C00049,C04352,C21084,C03160,C00068,C01944,C20372,C01103,C01304,C00044,C16242,C21860,C00254,C00627,C02191,C21512,C21621,C06507,C05817,C05849,C04874,C00006,C05925,C15670,C06313,C00828,C07335,C01352,C06406,C00097,C17554,C00882,C18910,C17010,C01209,C16695,C06423,C01825,C00103,C00191,C00504,C19848,C00061,C03492,C00430,C00065,C00921,C05752,C01081,C00857,C16243,C11437,C00669,C00632,C02291,C05427,C00082,C02730,C09332,C20375,C00016,C02477,C19153,C22159,C21284,C00032,C01092,C15883,C00020,C00073,C02483,C20773,C11545,C15882,C06416,C19846,C03657,C19152,C05927,C00167,C00748,C00025,C04895,C00002,C11538,C17401,C05778,C00483,C00864,C00568,C00885,C21835,C00378,C19154,C22160,C01179,C00003,C00617,C05840,C00105,C04327,C00272,C00029,C00010,C20683,C04752,C00250,C01024,C06503,C19673,C00119,C15556,C00253,C04628,C20562,C15672,C06407,C06320,C21510,C21070,C02987,C03263,C14152,C02656,C00117,C06509,C18239,C22039
hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human),D07907,C00165,C05981,D01977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01522,Endocrine resistance - Homo sapiens (human),C00575,D08559,C00951,D00964,C16547,D01161,C00535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01523,Antifolate resistance - Homo sapiens (human),C00364,C00144,C00155,D10803,D01064,D07472,C21280,C00415,D05589,C11374,D00142,C00440,C00143,D06238,C00504,C00234,D05999,C00130,C21279,C00365,C00101,C00020,D05400,D02527,C00073,D04766,C00119,D03942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa01524,Platinum drug resistance - Homo sapiens (human),D01363,D00275,D01790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa02010,ABC transporters - Homo sapiens (human),C00291,C00185,C06767,C05402,C06707,C00051,C16692,C00719,C00121,C00107,C22040,C00315,C00208,C01153,C00031,C00245,C00047,C00086,C01157,C00491,C00243,C00032,C01279,C00794,C04137,C03611,C00181,C06227,C06706,C00135,C06230,C19609,C00255,C00140,C00095,C00753,C00059,C00025,C03557,C01674,C06705,C00120,C02273,C20573,C01083,C05776,C14818,C21066,C00049,C00062,C15521,C00855,C00378,C00183,C00244,C14819,C00098,C01684,C20570,C01834,C01630,C00137,C00034,C16421,C01487,C00503,C03619,C00865,C00288,C00259,C00338,C00134,C01946,C00175,C00009,C01667,C01606,C00093,C01177,C06232,C05349,C00379,C00089,C13768,C00041,C01330,C00333,C00064,C06229,C00212,C00116,C00038,C00151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03010,Ribosome - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03013,RNA transport - Homo sapiens (human),C00035,C00044,C01647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03015,mRNA surveillance pathway - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03018,RNA degradation - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03020,RNA polymerase - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03022,Basal transcription factors - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03030,DNA replication - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hsa03040,Spliceosome - Homo sapiens (human),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
